Invoice ID,Customer ID,Gender,Product_Name,Category,Unit price,Quantity,Tax 5%,Total,Date,Payment_Method
546-80-2899,C-23-1-908,Male,Shampoo,Health_and_beauty,37.69,2,3.769,79.149,18/1/2023,Cash
585-86-8361,C-23-1-909,Female,Face Wash,Health_and_beauty,27.28,5,6.82,143.22,3/1/2023,KBZ Pay
807-14-7833,C-23-1-910,Female,Tea,Food_and_beverages,17.42,10,8.71,182.91,7/1/2023,Card
652-43-6591,C-23-1-911,Female,Coffee,Food_and_beverages,97.29,8,38.916,817.236,29/1/2023,CB Pay
406-46-7107,C-23-1-912,Female,Earphones,Electronic_accessories,96.52,6,28.956,608.076,30/1/2023,Wave Pay
250-17-5703,C-23-1-913,Male,Shampoo,Health_and_beauty,18.85,10,9.425,197.925,6/1/2023,Card
156-95-3964,C-23-1-914,Female,Sunscreen,Health_and_beauty,55.39,4,11.078,232.638,29/1/2023,CB Pay
410-67-1709,C-23-1-915,Female,Phone Case,Electronic_accessories,63.88,8,25.552,536.592,12/1/2023,Wave Pay
587-73-4862,C-23-1-916,Female,Lip Balm,Health_and_beauty,10.69,5,2.6725,56.1225,16/1/2023,Cash
787-87-2010,C-23-1-917,Male,Cookies,Food_and_beverages,55.5,4,11.1,233.1,1/1/2023,Wave Pay
886-54-6089,C-23-1-918,Female,Coffee,Food_and_beverages,11.43,6,3.429,72.009,21/1/2023,Cash
534-53-3526,C-23-1-919,Female,Scarf,Fashion_accessories,94.76,4,18.952,397.992,18/1/2023,AYA Pay
307-04-2070,C-23-1-920,Female,Coffee,Food_and_beverages,30.62,1,1.531,32.151,14/1/2023,Card
404-91-5964,C-23-1-921,Male,Juice,Food_and_beverages,74.58,7,26.103,548.163,10/1/2023,Wave Pay
497-37-6538,C-23-1-922,Male,Sunscreen,Health_and_beauty,58.91,7,20.6185,432.9885,16/1/2023,Card
651-96-5970,C-23-1-923,Male,Water Bottle,Sports_and_travel,46.41,1,2.3205,48.7305,18/1/2023,KBZ Pay
263-12-5321,C-23-1-924,Male,Earphones,Electronic_accessories,92.6,7,32.41,680.61,16/1/2023,AYA Pay
702-72-0487,C-23-1-925,Female,Juice,Food_and_beverages,46.61,2,4.661,97.881,20/1/2023,KBZ Pay
864-24-7918,C-23-1-926,Female,Earphones,Electronic_accessories,24.49,10,12.245,257.145,7/1/2023,Card
759-29-9521,C-23-1-927,Female,Bracelet,Fashion_accessories,48.96,9,22.032,462.672,6/1/2023,Wave Pay
220-68-6701,C-23-1-928,Female,Lip Balm,Health_and_beauty,77.47,4,15.494,325.374,30/1/2023,Card
618-34-8551,C-23-1-929,Female,Water Bottle,Sports_and_travel,93.18,2,9.318,195.678,7/1/2023,Card
257-60-7754,C-23-1-930,Female,Scarf,Fashion_accessories,50.23,4,10.046,210.966,4/1/2023,Card
380-60-5336,C-23-1-931,Female,Water Bottle,Sports_and_travel,40.26,10,20.13,422.73,7/1/2023,Card
674-56-6360,C-23-1-932,Male,Running Shoes,Sports_and_travel,95.15,1,4.7575,99.9075,8/1/2023,CB Pay
778-34-2523,C-23-1-933,Female,Juice,Food_and_beverages,48.62,8,19.448,408.408,18/1/2023,Wave Pay
832-51-6761,C-23-1-934,Male,Chips,Food_and_beverages,33.88,8,13.552,284.592,18/1/2023,Card
186-43-8965,C-23-1-935,Female,Running Shoes,Sports_and_travel,47.68,2,4.768,100.128,20/1/2023,Wave Pay
276-75-6884,C-23-1-936,Female,Tea,Food_and_beverages,68.71,3,10.3065,216.4365,25/1/2023,Wave Pay
569-76-2760,C-23-1-937,Female,Watch,Fashion_accessories,22.01,4,4.402,92.442,4/1/2023,Wave Pay
760-53-9233,C-23-1-938,Male,Charger,Electronic_accessories,41.28,3,6.192,130.032,1/1/2023,Card
416-17-9926,C-23-1-939,Female,Yoga Mat,Sports_and_travel,74.22,10,37.11,779.31,20/1/2023,AYA Pay
237-44-6163,C-23-1-940,Male,Shampoo,Health_and_beauty,10.56,8,4.224,88.704,5/1/2023,Wave Pay
528-14-9470,C-23-1-941,Male,Gym Towel,Sports_and_travel,91.3,1,4.565,95.865,17/1/2023,Cash
807-34-3742,C-23-1-942,Male,Gym Towel,Sports_and_travel,52.38,1,2.619,54.999,24/1/2023,Wave Pay
288-62-1085,C-23-1-943,Male,Lip Balm,Health_and_beauty,38.54,5,9.635,202.335,11/1/2023,AYA Pay
497-36-0989,C-23-1-944,Male,Wall Clock,Home_and_lifestyle,51.94,3,7.791,163.611,5/1/2023,KBZ Pay
860-73-6466,C-23-1-945,Female,Picture Frame,Home_and_lifestyle,39.47,2,3.947,82.887,7/1/2023,AYA Pay
896-34-0956,C-23-1-946,Male,Scarf,Fashion_accessories,21.32,1,1.066,22.386,31/1/2023,Cash
804-38-3935,C-23-1-947,Male,Charger,Electronic_accessories,93.78,3,14.067,295.407,7/1/2023,Wave Pay
585-90-0249,C-23-1-948,Male,Phone Case,Electronic_accessories,73.26,1,3.663,76.923,7/1/2023,Card
125-45-2293,C-23-1-949,Female,Wall Clock,Home_and_lifestyle,99.1,6,29.73,624.33,9/1/2023,CB Pay
843-73-4724,C-23-1-950,Male,Bracelet,Fashion_accessories,74.1,1,3.705,77.805,22/1/2023,AYA Pay
409-33-9708,C-23-1-951,Female,Charger,Electronic_accessories,98.48,2,9.848,206.808,4/1/2023,Card
160-22-2687,C-23-1-952,Female,Chips,Food_and_beverages,95.95,5,23.9875,503.7375,14/1/2023,Wave Pay
748-45-2862,C-23-1-953,Female,Juice,Food_and_beverages,28.31,4,5.662,118.902,30/1/2023,Wave Pay
316-66-3011,C-23-1-954,Female,Gym Towel,Sports_and_travel,47.63,9,21.4335,450.1035,27/1/2023,KBZ Pay
840-76-5966,C-23-1-955,Male,Cookies,Food_and_beverages,12.76,2,1.276,26.796,19/1/2023,Cash
124-31-1458,C-23-1-956,Female,Backpack,Sports_and_travel,79.59,3,11.9385,250.7085,13/1/2023,KBZ Pay
852-82-2749,C-23-1-957,Male,Charger,Electronic_accessories,64.59,4,12.918,271.278,18/1/2023,Cash
873-14-6353,C-23-1-958,Male,Face Wash,Health_and_beauty,24.82,7,8.687,182.427,12/1/2023,Cash
166-19-2553,C-23-1-959,Male,Tea,Food_and_beverages,89.06,6,26.718,561.078,26/1/2023,Cash
737-88-5876,C-23-1-960,Male,Earphones,Electronic_accessories,23.29,4,4.658,97.818,19/1/2023,Wave Pay
448-61-3783,C-23-1-961,Female,Gym Towel,Sports_and_travel,90.02,8,36.008,756.168,6/1/2023,CB Pay
291-55-6563,C-23-1-962,Female,Sunscreen,Health_and_beauty,34.42,6,10.326,216.846,18/1/2023,CB Pay
548-48-3156,C-23-1-963,Female,Table Lamp,Home_and_lifestyle,83.34,2,8.334,175.014,4/1/2023,CB Pay
460-93-5834,C-23-1-964,Male,Scarf,Fashion_accessories,45.58,7,15.953,335.013,16/1/2023,Card
325-89-4209,C-23-1-965,Male,Bracelet,Fashion_accessories,87.9,1,4.395,92.295,7/1/2023,Card
884-80-6021,C-23-1-966,Female,Backpack,Sports_and_travel,73.47,10,36.735,771.435,12/1/2023,Wave Pay
880-46-5796,C-23-1-967,Male,USB Cable,Electronic_accessories,76.92,10,38.46,807.66,18/1/2023,Card
146-09-5432,C-23-1-968,Male,Water Bottle,Sports_and_travel,35.04,9,15.768,331.128,11/1/2023,AYA Pay
595-94-9924,C-23-1-969,Female,Scarf,Fashion_accessories,27.73,5,6.9325,145.5825,2/1/2023,Cash
865-41-9075,C-23-1-970,Male,Shampoo,Health_and_beauty,11.53,7,4.0355,84.7455,22/1/2023,KBZ Pay
186-71-5196,C-23-1-971,Female,Phone Case,Electronic_accessories,79.54,2,7.954,167.034,29/1/2023,Card
453-33-6436,C-23-1-972,Female,Bracelet,Fashion_accessories,93.12,8,37.248,782.208,14/1/2023,KBZ Pay
522-57-8364,C-23-1-973,Male,Wall Clock,Home_and_lifestyle,51.34,8,20.536,431.256,30/1/2023,Cash
459-45-2396,C-23-1-974,Female,Sunscreen,Health_and_beauty,99.6,3,14.94,313.74,26/1/2023,CB Pay
749-81-8133,C-23-1-975,Female,Cookies,Food_and_beverages,94.67,4,18.934,397.614,7/1/2023,AYA Pay
397-25-8725,C-23-1-976,Female,Water Bottle,Sports_and_travel,39.62,9,17.829,374.409,3/1/2023,Card
243-55-8457,C-23-1-977,Female,Bracelet,Fashion_accessories,74.44,10,37.22,781.62,19/1/2023,Wave Pay
361-85-2571,C-23-1-978,Female,Watch,Fashion_accessories,89.48,5,22.37,469.77,11/1/2023,KBZ Pay
131-70-8179,C-23-1-979,Female,Bracelet,Fashion_accessories,92.09,3,13.8135,290.0835,11/1/2023,KBZ Pay
720-72-2436,C-23-1-980,Male,Watch,Fashion_accessories,66.52,4,13.304,279.384,27/1/2023,Card
809-69-9497,C-23-1-981,Female,Backpack,Sports_and_travel,45.68,10,22.84,479.64,6/1/2023,AYA Pay
449-16-6770,C-23-1-982,Male,Power Bank,Electronic_accessories,50.79,5,12.6975,266.6475,18/1/2023,Cash
333-23-2632,C-23-1-983,Male,Watch,Fashion_accessories,10.08,7,3.528,74.088,28/1/2023,Wave Pay
489-82-1237,C-23-1-984,Female,Phone Case,Electronic_accessories,93.88,7,32.858,690.018,6/1/2023,CB Pay
846-10-0341,C-23-1-985,Female,Water Bottle,Sports_and_travel,42.57,7,14.8995,312.8895,17/1/2023,CB Pay
384-59-6655,C-23-1-986,Female,Bracelet,Fashion_accessories,98.66,9,44.397,932.337,5/1/2023,KBZ Pay
324-92-3863,C-23-1-987,Male,Charger,Electronic_accessories,20.89,2,2.089,43.869,29/1/2023,Cash
593-08-5916,C-23-1-988,Female,Cushion,Home_and_lifestyle,15.5,1,0.775,16.275,6/1/2023,Card
558-60-5016,C-23-1-989,Female,Hat,Fashion_accessories,33.3,9,14.985,314.685,22/1/2023,CB Pay
195-06-0432,C-23-1-990,Male,Cushion,Home_and_lifestyle,81.01,3,12.1515,255.1815,13/1/2023,KBZ Pay
605-03-2706,C-23-1-991,Female,Wall Clock,Home_and_lifestyle,15.8,3,2.37,49.77,16/1/2023,Cash
531-56-4728,C-23-1-992,Male,Coffee,Food_and_beverages,80.08,3,12.012,252.252,28/1/2023,AYA Pay
221-25-5073,C-23-1-993,Female,Sunscreen,Health_and_beauty,74.66,4,14.932,313.572,14/1/2023,Cash
809-46-1866,C-23-1-994,Male,Watch,Fashion_accessories,58.15,4,11.63,244.23,2/1/2023,Wave Pay
139-32-4183,C-23-1-995,Female,Sunscreen,Health_and_beauty,97.48,9,43.866,921.186,30/1/2023,Cash
886-18-2897,C-23-1-996,Female,Water Bottle,Sports_and_travel,56.56,5,14.14,296.94,28/1/2023,KBZ Pay
745-74-0715,C-23-1-997,Male,Chips,Food_and_beverages,58.03,2,5.803,121.863,10/1/2023,KBZ Pay
727-02-1313,C-23-1-998,Male,Cookies,Food_and_beverages,31.84,1,1.592,33.432,21/1/2023,Cash
347-56-2442,C-23-1-999,Male,Water Bottle,Sports_and_travel,65.82,1,3.291,69.111,22/1/2023,Wave Pay
849-09-3807,C-23-1-1000,Female,Scarf,Fashion_accessories,88.34,7,30.919,649.299,20/1/2023,Card
227-84-8492,C-23-7-24,Male,Shampoo,Health_and_beauty,51.69,4,10.338,217.098,26/07/2023,AYA Pay
808-80-8653,C-23-7-128,Male,Tea,Food_and_beverages,25.46,8,10.184,213.864,24/07/2023,Card
648-15-9918,C-23-7-7,Male,Lip Balm,Health_and_beauty,63.7,4,12.74,267.54,14/07/2023,Cash
323-39-7611,C-23-7-30,Male,Gym Towel,Sports_and_travel,13.65,9,6.143,128.993,25/07/2023,Wave Pay
469-81-9688,C-23-7-140,Male,Chips,Food_and_beverages,54.33,4,10.866,228.186,04/07/2023,CB Pay
775-53-4743,C-23-7-782,Female,Earphones,Electronic_accessories,16.06,2,1.606,33.726,12/07/2023,KBZ Pay
571-75-1887,C-23-7-298,Male,Cushion,Home_and_lifestyle,88.96,3,13.344,280.224,01/07/2023,AYA Pay
428-27-4555,C-23-7-174,Female,Chips,Food_and_beverages,61.4,9,27.63,580.23,27/07/2023,Cash
460-15-1764,C-23-7-442,Male,Backpack,Sports_and_travel,94.53,5,23.633,496.283,28/07/2023,CB Pay
270-66-3583,C-23-7-396,Male,Picture Frame,Home_and_lifestyle,70.92,8,28.368,595.728,14/07/2023,KBZ Pay
953-34-9159,C-23-7-316,Male,Earphones,Electronic_accessories,41.7,3,6.255,131.355,01/07/2023,KBZ Pay
292-46-8589,C-23-7-356,Male,Backpack,Sports_and_travel,17.6,2,1.76,36.96,29/07/2023,Wave Pay
796-48-3069,C-23-7-430,Female,Sunglasses,Fashion_accessories,94.11,6,28.233,592.893,04/07/2023,CB Pay
221-67-6641,C-23-7-14,Male,Yoga Mat,Sports_and_travel,42.68,2,4.268,89.628,09/07/2023,AYA Pay
652-44-9717,C-23-7-23,Female,Cushion,Home_and_lifestyle,95.56,2,9.556,200.676,25/07/2023,Card
249-99-3586,C-23-7-96,Female,Backpack,Sports_and_travel,20.71,6,6.213,130.473,31/07/2023,KBZ Pay
572-87-7150,C-23-7-396,Female,Lip Balm,Health_and_beauty,80.51,1,4.026,84.536,11/07/2023,Cash
936-23-1356,C-23-7-145,Male,Yoga Mat,Sports_and_travel,56.2,5,14.05,295.05,25/07/2023,Wave Pay
631-96-3014,C-23-7-679,Female,Sunscreen,Health_and_beauty,58.21,7,20.374,427.844,18/07/2023,KBZ Pay
294-62-3237,C-23-7-797,Female,Wall Clock,Home_and_lifestyle,14.8,2,1.48,31.08,04/07/2023,Card
516-56-9786,C-23-7-961,Female,Watch,Fashion_accessories,49.45,7,17.308,363.458,28/07/2023,KBZ Pay
161-43-9862,C-23-7-601,Male,Hat,Fashion_accessories,55.41,8,22.164,465.444,10/07/2023,AYA Pay
401-50-8459,C-23-7-130,Male,Juice,Food_and_beverages,12.02,10,6.01,126.21,09/07/2023,Card
174-30-6063,C-23-7-56,Male,Phone Case,Electronic_accessories,39.84,1,1.992,41.832,08/07/2023,KBZ Pay
652-14-8239,C-23-7-571,Male,Bracelet,Fashion_accessories,91.42,8,36.568,767.928,14/07/2023,Cash
891-21-6212,C-23-7-912,Male,Face Wash,Health_and_beauty,27.88,6,8.364,175.644,30/07/2023,KBZ Pay
635-61-7705,C-23-7-986,Male,Yoga Mat,Sports_and_travel,59.86,2,5.986,125.706,28/07/2023,Card
681-58-5598,C-23-7-110,Female,Face Wash,Health_and_beauty,75.64,9,34.038,714.798,01/07/2023,Wave Pay
539-40-6728,C-23-7-541,Female,Cushion,Home_and_lifestyle,99.78,3,14.967,314.307,27/07/2023,Cash
333-85-2118,C-23-7-912,Female,Backpack,Sports_and_travel,41.49,7,14.522,304.952,16/07/2023,CB Pay
952-52-8037,C-23-7-482,Male,Scarf,Fashion_accessories,96.12,10,48.06,1009.26,19/07/2023,KBZ Pay
149-74-2041,C-23-7-461,Female,Face Wash,Health_and_beauty,45.78,2,4.578,96.138,20/07/2023,AYA Pay
992-18-8823,C-23-7-538,Male,Tea,Food_and_beverages,70.86,4,14.172,297.612,28/07/2023,Card
680-36-5816,C-23-7-376,Female,Tea,Food_and_beverages,80.32,5,20.08,421.68,14/07/2023,Wave Pay
304-18-2036,C-23-7-402,Female,Face Wash,Health_and_beauty,36.56,9,16.452,345.492,16/07/2023,AYA Pay
147-85-9489,C-23-7-536,Female,Cushion,Home_and_lifestyle,51.83,10,25.915,544.215,20/07/2023,Wave Pay
972-83-9188,C-23-7-715,Male,Coffee,Food_and_beverages,91.0,3,13.65,286.65,23/07/2023,Card
371-28-9675,C-23-7-285,Male,Hat,Fashion_accessories,17.82,4,3.564,74.844,21/07/2023,Card
347-78-8290,C-23-7-887,Female,Phone Case,Electronic_accessories,76.32,1,3.816,80.136,07/07/2023,CB Pay
946-93-9191,C-23-7-910,Male,Juice,Food_and_beverages,78.3,5,19.575,411.075,10/07/2023,Card
994-72-8131,C-23-7-476,Male,Sunscreen,Health_and_beauty,70.92,6,21.276,446.796,17/07/2023,AYA Pay
851-31-1976,C-23-7-805,Female,Cushion,Home_and_lifestyle,16.49,10,8.245,173.145,20/07/2023,CB Pay
196-43-1951,C-23-7-763,Male,Tea,Food_and_beverages,94.77,1,4.739,99.509,20/07/2023,KBZ Pay
407-12-6934,C-23-7-300,Male,Chips,Food_and_beverages,58.58,8,23.432,492.072,27/07/2023,Card
715-72-2291,C-23-7-33,Female,Hat,Fashion_accessories,21.55,8,8.62,181.02,24/07/2023,Card
746-24-2427,C-23-7-112,Female,Power Bank,Electronic_accessories,25.64,10,12.82,269.22,12/07/2023,Wave Pay
506-20-6165,C-23-7-169,Female,Chips,Food_and_beverages,62.86,8,25.144,528.024,10/07/2023,CB Pay
767-99-5874,C-23-7-689,Female,Charger,Electronic_accessories,59.49,4,11.898,249.858,12/07/2023,Card
475-87-7074,C-23-7-302,Male,Water Bottle,Sports_and_travel,86.76,8,34.704,728.784,06/07/2023,Cash
898-48-2072,C-23-7-917,Female,Backpack,Sports_and_travel,79.42,8,31.768,667.128,18/07/2023,KBZ Pay
360-79-1440,C-23-7-306,Female,Coffee,Food_and_beverages,15.29,6,4.587,96.327,01/07/2023,Card
563-69-7362,C-23-7-644,Female,Water Bottle,Sports_and_travel,85.56,10,42.78,898.38,01/07/2023,Cash
823-67-3932,C-23-7-751,Female,Watch,Fashion_accessories,88.09,5,22.023,462.473,09/07/2023,KBZ Pay
452-67-5576,C-23-7-614,Female,Picture Frame,Home_and_lifestyle,99.93,4,19.986,419.706,29/07/2023,Card
537-56-9404,C-23-7-322,Male,Wall Clock,Home_and_lifestyle,31.59,7,11.056,232.186,08/07/2023,KBZ Pay
245-92-8009,C-23-7-695,Female,Bracelet,Fashion_accessories,22.75,1,1.137,23.887,17/07/2023,CB Pay
471-82-7875,C-23-7-374,Female,Water Bottle,Sports_and_travel,18.75,2,1.875,39.375,17/07/2023,AYA Pay
877-96-8809,C-23-7-370,Male,Wall Clock,Home_and_lifestyle,42.11,8,16.844,353.724,05/07/2023,Card
385-46-2905,C-23-7-555,Male,Phone Case,Electronic_accessories,98.14,4,19.628,412.188,03/07/2023,Cash
109-96-9570,C-23-7-694,Male,Chips,Food_and_beverages,70.9,5,17.725,372.225,25/07/2023,Cash
993-72-6900,C-23-7-484,Female,Cookies,Food_and_beverages,28.34,6,8.502,178.542,20/07/2023,CB Pay
985-61-5906,C-23-7-426,Male,Scarf,Fashion_accessories,74.04,5,18.51,388.71,10/07/2023,Wave Pay
633-90-4545,C-23-7-569,Female,Yoga Mat,Sports_and_travel,10.43,1,0.521,10.951,07/07/2023,Cash
865-72-5816,C-23-7-247,Female,Face Wash,Health_and_beauty,86.69,7,30.341,637.171,12/07/2023,Card
274-10-4195,C-23-7-46,Female,Lip Balm,Health_and_beauty,10.81,7,3.784,79.454,10/07/2023,Card
186-99-8845,C-23-7-607,Male,Tea,Food_and_beverages,13.73,10,6.865,144.165,31/07/2023,CB Pay
691-86-9035,C-23-7-351,Female,Hat,Fashion_accessories,64.49,9,29.02,609.43,10/07/2023,KBZ Pay
187-53-8210,C-23-7-335,Female,Water Bottle,Sports_and_travel,32.95,5,8.238,172.988,30/07/2023,AYA Pay
186-48-6328,C-23-7-95,Female,Lip Balm,Health_and_beauty,96.09,5,24.023,504.473,15/07/2023,Cash
877-84-5118,C-23-7-185,Female,Cookies,Food_and_beverages,55.49,5,13.873,291.323,05/07/2023,KBZ Pay
390-63-6017,C-23-7-615,Female,Yoga Mat,Sports_and_travel,34.65,9,15.592,327.442,04/07/2023,AYA Pay
775-29-4538,C-23-7-396,Female,Hat,Fashion_accessories,70.83,10,35.415,743.715,02/07/2023,AYA Pay
131-81-5652,C-23-7-993,Female,Phone Case,Electronic_accessories,60.77,4,12.154,255.234,28/07/2023,Card
485-84-2734,C-23-7-993,Female,Backpack,Sports_and_travel,82.29,4,16.458,345.618,18/07/2023,KBZ Pay
817-92-3323,C-23-7-696,Male,Candles,Home_and_lifestyle,18.23,1,0.912,19.142,10/07/2023,KBZ Pay
382-26-5440,C-23-7-6,Male,Sunglasses,Fashion_accessories,64.94,4,12.988,272.748,16/07/2023,KBZ Pay
679-56-8211,C-23-7-568,Female,Scarf,Fashion_accessories,78.14,10,39.07,820.47,13/07/2023,CB Pay
400-20-4473,C-23-7-570,Female,Cushion,Home_and_lifestyle,54.35,6,16.305,342.405,01/07/2023,KBZ Pay
845-89-9916,C-23-7-454,Male,Gym Towel,Sports_and_travel,41.59,10,20.795,436.695,28/07/2023,CB Pay
729-92-1090,C-23-7-463,Female,Bracelet,Fashion_accessories,74.12,4,14.824,311.304,08/07/2023,Wave Pay
324-26-7446,C-23-7-353,Male,Charger,Electronic_accessories,53.35,1,2.668,56.018,30/07/2023,AYA Pay
454-48-2336,C-23-7-922,Male,Watch,Fashion_accessories,80.14,6,24.042,504.882,02/07/2023,Wave Pay
298-91-8906,C-23-7-763,Female,Chips,Food_and_beverages,45.09,10,22.545,473.445,28/07/2023,Wave Pay
988-64-6079,C-23-7-545,Male,Lip Balm,Health_and_beauty,94.44,8,37.776,793.296,29/07/2023,Card
405-27-9942,C-23-7-722,Male,Yoga Mat,Sports_and_travel,97.2,3,14.58,306.18,18/07/2023,CB Pay
239-13-8363,C-23-7-18,Female,Face Wash,Health_and_beauty,22.29,9,10.03,210.64,27/07/2023,CB Pay
399-12-5188,C-23-7-73,Male,Candles,Home_and_lifestyle,41.37,6,12.411,260.631,25/07/2023,AYA Pay
783-31-5150,C-23-7-394,Male,Juice,Food_and_beverages,59.67,7,20.885,438.575,19/07/2023,CB Pay
490-66-3699,C-23-7-126,Male,Shampoo,Health_and_beauty,59.11,10,29.555,620.655,12/07/2023,KBZ Pay
334-79-8840,C-23-7-566,Male,Cookies,Food_and_beverages,41.45,7,14.508,304.658,19/07/2023,Card
959-23-4091,C-23-7-375,Female,Running Shoes,Sports_and_travel,98.79,9,44.456,933.566,31/07/2023,Card
327-51-3088,C-23-7-698,Male,Bracelet,Fashion_accessories,62.09,5,15.523,325.973,26/07/2023,AYA Pay
299-63-7226,C-23-7-568,Male,Yoga Mat,Sports_and_travel,37.06,2,3.706,77.826,23/07/2023,Cash
490-15-6766,C-23-7-444,Female,Yoga Mat,Sports_and_travel,81.34,6,24.402,512.442,22/07/2023,Wave Pay
843-77-3820,C-23-7-861,Male,Picture Frame,Home_and_lifestyle,70.3,9,31.635,664.335,07/07/2023,AYA Pay
408-32-1320,C-23-7-93,Female,Picture Frame,Home_and_lifestyle,73.79,8,29.516,619.836,10/07/2023,Cash
747-19-1597,C-23-7-585,Male,Table Lamp,Home_and_lifestyle,18.96,6,5.688,119.448,30/07/2023,Card
976-75-4344,C-23-7-528,Female,Bracelet,Fashion_accessories,97.69,3,14.654,307.724,15/07/2023,AYA Pay
948-57-6182,C-23-7-216,Female,Chips,Food_and_beverages,50.66,6,15.198,319.158,28/07/2023,Wave Pay
451-47-8976,C-23-7-297,Female,Bracelet,Fashion_accessories,70.92,5,17.73,372.33,19/07/2023,CB Pay
767-38-2014,C-23-6-861,Male,Scarf,Fashion_accessories,22.46,2,2.246,47.166,23/06/2023,Wave Pay
100-24-1966,C-23-6-332,Female,Shampoo,Health_and_beauty,26.93,5,6.733,141.383,14/06/2023,Cash
661-63-5122,C-23-6-718,Male,Table Lamp,Home_and_lifestyle,27.29,2,2.729,57.309,16/06/2023,Cash
393-20-5319,C-23-6-11,Male,Running Shoes,Sports_and_travel,43.99,7,15.397,323.327,06/06/2023,Cash
124-20-7433,C-23-6-562,Female,Face Wash,Health_and_beauty,39.33,3,5.899,123.889,30/06/2023,Cash
502-39-7928,C-23-6-52,Male,USB Cable,Electronic_accessories,49.17,5,12.293,258.143,17/06/2023,AYA Pay
116-23-5206,C-23-6-932,Female,Watch,Fashion_accessories,49.1,3,7.365,154.665,16/06/2023,KBZ Pay
525-18-3744,C-23-6-887,Male,Yoga Mat,Sports_and_travel,62.33,5,15.582,327.232,02/06/2023,Wave Pay
444-96-3935,C-23-6-729,Female,Tea,Food_and_beverages,27.78,8,11.112,233.352,07/06/2023,Card
818-98-4291,C-23-6-20,Female,Backpack,Sports_and_travel,71.65,3,10.748,225.698,14/06/2023,Cash
501-93-9670,C-23-6-934,Female,Power Bank,Electronic_accessories,18.49,9,8.321,174.731,06/06/2023,Card
542-19-9903,C-23-6-519,Male,Cushion,Home_and_lifestyle,76.38,4,15.276,320.796,01/06/2023,KBZ Pay
788-97-7643,C-23-6-759,Female,Candles,Home_and_lifestyle,97.08,4,19.416,407.736,25/06/2023,CB Pay
666-83-1424,C-23-6-142,Male,Earphones,Electronic_accessories,23.06,1,1.153,24.213,23/06/2023,KBZ Pay
609-67-9573,C-23-6-792,Male,Lip Balm,Health_and_beauty,47.5,8,19.0,399.0,20/06/2023,Wave Pay
997-14-2158,C-23-6-415,Male,Tea,Food_and_beverages,22.75,7,7.963,167.213,04/06/2023,KBZ Pay
178-58-1365,C-23-6-872,Male,Watch,Fashion_accessories,44.5,6,13.35,280.35,07/06/2023,Wave Pay
491-10-9184,C-23-6-154,Female,Phone Case,Electronic_accessories,58.39,4,11.678,245.238,20/06/2023,CB Pay
130-34-3674,C-23-6-788,Male,USB Cable,Electronic_accessories,13.69,5,3.423,71.873,26/06/2023,KBZ Pay
954-34-5560,C-23-6-589,Female,Picture Frame,Home_and_lifestyle,55.88,8,22.352,469.392,25/06/2023,KBZ Pay
767-88-5328,C-23-6-546,Female,Body Lotion,Health_and_beauty,15.7,10,7.85,164.85,28/06/2023,Cash
947-93-9809,C-23-6-729,Female,Tea,Food_and_beverages,39.81,9,17.915,376.205,13/06/2023,KBZ Pay
499-62-3105,C-23-6-731,Male,Yoga Mat,Sports_and_travel,93.73,8,37.492,787.332,03/06/2023,CB Pay
336-95-7011,C-23-6-112,Male,Tea,Food_and_beverages,42.71,1,2.135,44.845,14/06/2023,CB Pay
202-80-3847,C-23-6-449,Female,Tea,Food_and_beverages,40.34,4,8.068,169.428,26/06/2023,KBZ Pay
832-78-5446,C-23-6-307,Female,Sunglasses,Fashion_accessories,13.32,9,5.994,125.874,30/06/2023,Wave Pay
292-85-7942,C-23-6-906,Female,Yoga Mat,Sports_and_travel,53.53,6,16.059,337.239,29/06/2023,Cash
600-53-3736,C-23-6-78,Female,Shampoo,Health_and_beauty,61.36,5,15.34,322.14,24/06/2023,Wave Pay
263-42-5351,C-23-6-989,Female,Wall Clock,Home_and_lifestyle,36.49,5,9.123,191.573,30/06/2023,Card
538-66-3598,C-23-6-609,Female,Cushion,Home_and_lifestyle,90.7,9,40.815,857.115,04/06/2023,AYA Pay
789-78-4931,C-23-6-161,Male,Power Bank,Electronic_accessories,62.96,1,3.148,66.108,08/06/2023,AYA Pay
262-69-6812,C-23-6-728,Female,Body Lotion,Health_and_beauty,14.84,5,3.71,77.91,26/06/2023,KBZ Pay
251-94-4565,C-23-6-998,Male,Wall Clock,Home_and_lifestyle,49.51,4,9.902,207.942,25/06/2023,Card
825-94-8617,C-23-6-691,Male,Phone Case,Electronic_accessories,54.58,1,2.729,57.309,15/06/2023,CB Pay
101-27-6414,C-23-6-955,Male,Backpack,Sports_and_travel,73.08,6,21.924,460.404,09/06/2023,Wave Pay
592-73-8449,C-23-6-455,Male,Chips,Food_and_beverages,95.27,8,38.108,800.268,26/06/2023,AYA Pay
296-18-5668,C-23-6-534,Male,Picture Frame,Home_and_lifestyle,86.88,8,34.752,729.792,10/06/2023,Card
782-67-8542,C-23-6-409,Female,Sunglasses,Fashion_accessories,19.98,9,8.991,188.811,29/06/2023,Cash
457-46-1842,C-23-6-45,Female,Charger,Electronic_accessories,16.23,3,2.434,51.124,07/06/2023,Cash
900-68-3356,C-23-6-967,Male,Watch,Fashion_accessories,93.96,8,37.584,789.264,06/06/2023,KBZ Pay
